text,label
boshqa rasm animotsiyalarni chiqarishgi,negative
play market internet magazinida pul ishlash uchun har xil bazasi pustoy dasturlar joylashtirishadi,negative
windows 10 uchun shareit dasturi umuman ishlamayapti,negative
olcha saytida toshkentlik talabardan boshqasiga kredit berilmaydi,negative
ko'p ilovalar mening telefonimni android veriyasifa to'g'ri kelmayapti,negative
payme dasturida notanish credit kartani bir marta ulash uchun kod so'raydi keyin shu odam boshqa bir kartadan bemalol foydalanishi mumkin,negative
android telefonimda ko'p dasturlar uchun google marketni yuklashni so'raydi aks holda dasturga kiritmay qo'yadi,negative
yandex dasturida qidirsam juda kam ma'lumot chiqaradi uning bazasini katta qilish kerak,negative
clik uz ilovasida men pul tashlasam bir safar foizni mendan olib men tashlagan odamni shchotiga tashlab keyingi safar bu ishni qilmaydi va shu tariqa bir sfar bor bir safar foizi yo'q bo'lib qolyapti,negative
pley marketdan yuklagan dasturim ishlamadi essiz shuncha ketgam mb larim,negative
ilova meni telefonimni qotirib orqa tomon pratsesorini qizdirayapi,negative
reklamalar jonga tegdi ma'lumotni qiz o'rtoqlarim bilan qidirishga ham hijolatman bunaqamasda yana ofline holatda ham ishlab ketami tushunmay qolaman,negative
kompyuterga yangi sistema o'rnatsam aktivatsiya so'raydi mayli so'rasin ammo bir marta aktivatsiyani o'rnatgandan keyin olib ertasi kuni yana ham so'rashiga balo bormi bir marta o'rnatgandan keyin olaqolsada asabni o'ynab,negative
eset nod antivirus dasturiga yangi bazani yuklasam oshibka berib qoladi nima qilish kerak,negative
kompyuterni hamma drayveri joyida ammo uni naushnik mikrafonlari ishlamayapti bu nimadan oldingi sistemada ishlab turgan edi nosoz sistemalarni internetga joylayvermasada,negative
kompyuter uchun yaratilga imo messenjirini o'rnatmoqchi bo'lsam kompyuterimga o'rnatilmayapti raziryatlari bir xil bu nimadan dasturni xatoligidanmi,negative
kompyuterlar uchun yaratilgan imo messenjirida cantak qo'shib bo'lmayabdi nima man endi do'stlarimni ham qo'shib bilmaymanmi kompyuterdan chiqib buning uchun men yangi telefon olishim shartmi,negative
offisse dasturiga aktivatsiya o'rnatsam umuman olmayapdi,negative
bu ilova mani telefonimda umuman o'chmayapdi bu nimasi shuncha mb sariflab olsangu ishlamasa yana ishlamagani bir taraf o'chmayabdi ham,negative
kompyuterimga imo mesenjirini ornatish uchun android ilova bormi deyabdi,negative
mani kompyuterimga imo mesenjirini o'rntgan edim google marketdan yuklab olgan edim u esa menda amerika nomerini kiritishimni so'rayapti,negative
bu ilova hamma telefonlar uchun moslashuvchan emas ekan,negative
share itni yangi ilovasidagi videoroliklar menga yoqmaydibu videolar menimcha ortiqcha ilova vazifasiga umuman to`g`ri kelmaydi,negative
share it dasturida bir vaqtning o`zida ko`p foydalanuvchilar bilan aloqa o`rnatib bo`lmaydimenimcha buni kamchilik deb ayta olamiz,negative
bu ilova ovoz tanishda ko`p xatoliklarga yo`l qo`yadi,negative
dasturda ko`pincha joylashuv xato beriladi ma`lumotlar teztez yangilanmaydi,negative
ilova yaxshi ishlamaydi tezlik past yetarlicha responsive emas,negative
ilova juda sekin ishlaydi,negative
asosiy menyuga o`tish buyrug`ini ishlatsam ilovadan chiqib ketyapti,negative
o`lchami katta dasturlarni yuklab olsam qurilma qotib qolyapti,negative
shareitim tez ishga tushmaydi teztez yangilashni so'raydi,negative
click dasturi bazida dasturdan chiqadin tez ishga tushmaydi,negative
kompyuterni windows10 versiyasida shareitdan ma'lumot yuborib bo'lmaydi faqat qabul qilib boladi,negative
clickdan pul otkazma qiyin boladi,negative
dasur tushinarsizunda ishlash qiyinchiliklarni tugdiradi,negative
dasturni yuklab olish juda ko`p vaqt talab qiladi,negative
ijtimoiy tarmoqlarda accountimizni o`chirish uchun brauzerlardan foydalanadi bu ishni bajarishni ilovaning o`zi bajarishi kerak,negative
ilovada oson elektron hamyonga pul tashasa bo'ladi lekin elektron hamyondan bu ilovaga pul o'tkazib bo'lmaydi va har haftada obnavleniya sorayditolov qilgan paytda hizmat haqi usluga juda katta pragramma juda qotib ishlaydi,negative
google qidiruv tizimidan foydalangan paytda juda ko'p reklama kantentlari mavjud  bilamiz bu kampaniyani asosiy daromadi reklamadan lekin bunchalik ko'p reklama shart emas,negative
qiwi hamyondan foydalanilgan paytda maximum 15000 rubldan ortiq pul o'tkazmalarini amalga oshirib bo'lmaydi,negative
telefon dasturlariga ilova yangilash obnavleniya kelganda yangilasak bizga hech qandayyangilanish sezilmaydi va bu faqat mbni sarf qiladi holos,negative
imo dasturidan foydalangan paytda dastur foydalanuvchi yozishmalarida yozayotgan paytda nargi foydalanuvchiga yuborish tugmasini bosmasdan oldin unga ko'rinib turadi bu juda yomon hato gap yozsangizu ochirip tashlasangiz uoqish imkoniga ega boladi,negative
shareitning so`ngi versiyalarini ishga tushirish ko`p vaqt oladi va ularni ishlatish ham yaxshi ma'noda noqulay,negative
ilovalarning yangi versiyalari borgan sari xotira xajmi ko`payib borayotrmi bilmayman yangi ilovalarni kompyuterdami telofondami ishga tushirish ko`p vaqt oladi,negative
kuchli telefonlar uchun ishlab chiqilggan dasturlar oddiyroq telefonlarda xato ishlaydi,negative
windows 10 osni ishlatish ko`p ish qilish kerak aktivatsiya va shunga o`xshash,negative
grafika asosida ishlaydigan dasturlarning ko`pginasi telefonlar uchun noqulaylik to`g`diradi,negative
yangi ilovalarning imkoniyatlari ko`p albatta lekin ularning haammasidan qanday foydalanish yoki to`g`ri foydalanish uchun bazi ilovalarda yordamhelp qiymi yo`q,negative
deyarli barcha ilovalarda reklamalarning borligi yaxshi emas,negative
biror ilovalarni ishlatganda o`sha ilovaning yangilangan versiyasining reklamasi yangilamaguncha har doim chiqerishi,negative
bazi ilovalarning esa umuman yangi versiyasini topib bo`lmaslik,negative
yangi versiyalarini yoki umuman bazi ilovalarni yuklash bir muncha murakkablik tug`diradi,negative
ko`pgina ishtimoiy tarmoqlardan accountimizni o`chirib tashlash uchun o`sha ilovaning sozlamalariga kirib qayerlardandir topish kerak,negative
topganda ham o`sha yerning ozida ish bitmaydi boshqa ilova browzer ochib yuborib o`sha yerda qilish kerak,negative
bazi kitob shaklida chiqarilgan ilovalarni o`qish noqulay,negative
ko`pgina ilovalarning butun ishlash imokiyati dasturning o`zida emas browzer oraqali internetdan ishlatish kerak,negative
bazi dasturlardan foydalanganda o`zimiz biror bir profile yoki shunga o`xshash narsalarni ochib qo`yganda,negative
shu dasturda o`z imkoniyatlarini to`liq korib turish imkoniyatlari kamroq,negative
tijorat ilovalari yoki o`qish uchin ishlaydigan saytlar ilovalaridan foydalangan o`z profilingiz haqidagi ma'lumotlarni shu yerning o`zida ko`rish imkonsiz ularni poshtaga yuborishadi,negative
bazi dasturlarning yangi qismllarini haqida bilmoqchi bo`lsangiz shu yerning o`zida iloji yo`q uni ham poshtaga yuborishadi,negative
internetda demo versiyalar ko`payib ketgan,negative
demo versiyalar bilan ishlatishga tayyor versiyalarni ajratib bo`lmaydi ba'zan bu oddiy foydalanuvchi uchun muammo,negative
bazi yangi ilovalarning oldingi dasturiy taminotlar bilan yaxshi kelishmasligi,negative
youtube da kerakli bo'lgan narsalarni chiqarib bermaydi,negative
o'zi reklama qilgan narsalarni taqdim qiladi,negative
mb lar juda ham ko'p miqdorda sarf bo'ladi o'zimiz istagan narsalarga erisha olmaymiz,negative
masofaviy ta'limda o'quvchi o'rganmoqchi bo'lgan narsasini saytlardan ko'rolmaydi sababi hammasi platni,negative
undagi malumotlarni o'zimizga skachat qilib bo'lmaydi,negative
skachat qilingan narsalarni faqatgina o'zida saqlaydi boshqalarga o'tkazib bo'maydi,negative
shareitda kerakmas reklamalar juda ham ko'p,negative
telegramdagi kanallar bizga kerakli narsalarni bera olmaydi yana boshqa kanalga o'tishimizga undaydi karakli ma'lumot uchun kirishga majbur bo'lamiz,negative
bizga kelayotgan reklamalarni ko'rish uchun ham anchagina mb lar ketadi,negative
xotiradan juda ko'p miqdorda joy egallaydi,negative
yangi o'rganuvchi o'quvchi uchun platni kurslar qiyinlik qiladi,negative
o'zimiz istagan vaqtda internetni ishlata oplmaymiz,negative
ayrim programmalar hamisha ham ustanopvka bo'lavermaydi,negative
ustanovka bo'lsa ham aniq imkoniyatlari to'liq ishlamaydi,negative
ayrim programmalar internet orqali ustanovka bo'ladi,negative
internet orqali ishlaydigan programmalarni ishlatishda qiyinchiliklar judayam ko'p,negative
skachat qilish chog'ida saytdan chiqib ketib qoladi,negative
shareit ga kirish uchun qayta qayta ruxsat so'raydi,negative
saytlarga azo bo'lish judayam qiyin restratsiyadan o'tish uchun ko'p vaqt sarflaymiz,negative
playmarketda skachat qilinga narsalar hamisha ham ishlamaydi versiyasi to'g'ri kelavermaydi,negative
o'zimizning telefon rusumimizga qarab programmalar versiyasi chiqsin,negative
ob havo malumotlarini telefonda to'g'ri ko'rsatmaydi,negative
o'yinlar oxirida bizni nimalar kutishini bilmaymiz,negative
bu pragramma har safar kirganda qayta tasdiqlashni so'rayveradi bu esa vaqtni oladi,negative
bu pragarammaga kirishga ham qo'rqasan har xil kliplar tashab qo'yadi bu esa meni jig'imga tengadi,negative
keraksiz reklamalar asabingni buzadi faqat keraksiz narsalar,negative
interniting ochiq payti umuman kirib bo'limidi shu vaqti kirsang tamom hamma kerakli va keraksiz kichik videolarni ochib tashidi,negative
interneting ochiq payti kirsang mb ni zoya qilganing qoladi xolos bu esa menga umuman yoqmidi,negative
bu pragramma uzoq masofada ishlamidi,negative
bu pragarammadan foydalanganda bowqa telefondan narsa o'tirib olsak qabul qilish yoki qilmaslikni so'ramaydi shu sababli notanish ma'lumotlar ham kelib tushaveradi,negative
bazi birlari vaqtni olib maxsus kod so'raydi,negative
bu o'yinni oxiri yo'q chunki unda go'lib bolib bo'lmaydi buni pragramma o'zlari shunday tuzib qo'yibdi,negative
5 ta o'yindan o'tgandan keyin g'irromchilik qilib vaqtni birdan tugatib qo'yadi bu meni asabimga tegadi,negative
bu o'yinni qiyin joyida yordam so'rab bo'lmaydi,negative
o'yin payti yordam so'rasang qanaqdir bir tushunarsiz belgilarni ko'rsatadi shuning uchun har doim yutqazib qo'yaman,negative
o'yinni o'ynash uchun ixtiyoriy tilni tanlab bilmimiz majburiy ingliz tilida o'ynash kerak,negative
telefon xotirasida ko'p joy egallaydi,negative
bu ilova men xoxlagan tilda emas,negative
tili arabcha bo'lgani uchun sanani aniq vaqtini bilmimiz,negative
kelgan malumotlarni so'ramay saqlab oladi telafonim xotirasi to'lib ketadi,negative
imkoniyatlari juda ko'p emas,negative
ilovada bir vaqtning o'zida bir necha odamga jo'natish imkoniyati yo'q,negative
dasturdagi reklamalar odamni asabiylashtirib yuboradi,negative
dastur juda qimmat oddiy talabalar uchun qimmatlaik qiladi,negative
ilovada yozilgam malumotlarni ochish tezligi juda past,negative
ilovadagi peklamalar o'rnida yangiliklar yozilsa yaxshi bo'lardi,negative
dastur hajmi kichik bo'lgani bilan kompyuterga kop vaqtda o'rnatadi,negative
ilova hamma telefonlar uchun mo'ljallanmagan ekani yoqmadi,negative
ilovadagi mundarija ketmaketligidagi mavzu ustiga bosilganda shu mavzuni ochib berolmaydi,negative
ilovadagi menyular malum qoidalar asosida birlashmagan,negative
jo'natish tezligi past,negative
ilovada faqat baland ovozda eshittirilsagina topib beroladi,negative
yukash olish jarayonida ko'p vaqtni talab qiladi,negative
kompaniya tomonidan ishlab chiqilgan android ilovalar ichida video qo'ng'iroq ilovasi yo'q,negative
oddiy ilova bo'lishiga qaramay internet orqali ishlaydi internet yoqilgani bilan hech narsa yangilanmaydihech narsa o'zgarmaydi,negative
qayta ishlash imkoni yo'q,negative
teztez ishlamay qoladi odamni asabiylashtiradi,negative
sanani g'alati tilda chiqaradi,negative
bir vaqtda 23 kartani ulash imkoni yo'q,negative
axborotlar xavsizligi yaxshi emas,negative
ilovadagi menyular qisqacha yozilgan tushunish qiyin,negative
buyruq berilgan vaqtni o'zia amalga oshirmaydi ko'p vaqtdan keyin amalaga oshiradi,negative
ishlamayotganligi haqidagi ma'lumotlarni juda ko'p gapiradiqisqa emasss,negative
malumotlar yaxshi yoritlmagan,negative
gaplarni mazmumini o'zgartirib yuboradi,negative
pistolet,terroristik
aftomat,terroristik
qurol,terroristik
narkobiznes,terroristik
terrorchi,terroristik
olib qochish,terroristik
o'ldirmoq,terroristik
o'ldirish,terroristik
ekstrimizm,terroristik
ekstremistik,terroristik
vayron qilish,terroristik
bomba,terroristik
portlatish,terroristik
portlash,terroristik
qotillik,terroristik
garovga olish,terroristik
tartibsizlik,terroristik
vahima,terroristik
terror,terroristik
terrorizm,terroristik
Super,positive
Axa zo'r,positive
Barakalla Yaxshi tashkil etilgan va ko'rsatma berildi Yangi yilingiz bilan,positive
Ajoyib application Gap bolishi mumkinmas Juda ham zo'r,positive
Juda zo'r Ovqat jonu dilim,positive
Juda foydali dastur Rahmat,positive
Judayam ajoyib dastur ekan Turmush o'rtog'imga ham juda yoqdi endi judayam mazali taomlar retseptini qulaygina o'rganib olish mumkin Dastur mualliflariga tashakkur OMAD,positive
Ajoyib Alloh rozi bo'lsin juda hayrli ish qilibsizlar Aynan shunday app kerek edi,positive
OZBEK TAOMLARI DUNYODA ENG zo'r Ushbu dastur bizning ozbek taomlarini dunyoga tanitadi degan umiddaman Mualiflarga rahmat,positive
Yoqdi Juda yaxshi app bo'lgan Ayniqsa chet elliklarga ko'rsatishga juda qulay Developerlarga Omads,positive
E qoyil gap yo'q zo'r chiqibti,positive
 Gap yo'q oma qoil eng zo'r dastur,positive
Rahmat Yashang besh baho,positive
Zo'r App ga gap yo'q Mualliflarga merci,positive
Yashang Baraka toping ,positive
Gap yo'q,positive
Raxmat,positive
Good Job Master akaning ushbu ilovadasturi mengayam juda yoqdi O'zim biz nechtasiga tavsiya qildim Aytgancha ushbu dasturchining AlQalam degan ilovadasturi ham zo'r chiqqan,positive
Taklif Agarda u halqaro qilib tuzilganda boshqa millat vakillari ham O'zbek milliy taomlariga baho berishgan b̦lardi Lekin dastur uchun RESPECT,positive
Salom Assalomu alaykum barchaga Buni judayam foydali appligiga xech qanday shubxa yo`q Mansur aka qachon uylandiz oka Shu appdan foydalangan xolga mazali taomlardan baxramand bo`lib baxtli va uzoq umr kechiringlar,positive
Raxmat Juda Zo'r dastur ekan Kak raz shunaqangi dasturlar kerak edi biz yoshlarga Jamoadan kelajakda bundanam yaxshilarini kutib qolamiz,positive
Rahmat administrator Ko'p foydalanuvchilar uchun qulay appl ko'rinadi Oson va juda oddiy Xotinim hozir bu applni juda qo'llamoqda Ko'p shukur Shuhrat aka uchun rahmat,positive
Ajoyib Rasmlari bn juda yahshi tushunarli yozilgan rahmat Iltimos taomnomani kupaytirsangiz ayniqsa shirinliklar qushilsa yanada yahshi bulardi,positive
Qoyil App ajoyib va foydali Oshxonauz chustiy akamiz ga ham rahmat Update qilib turilar iltimos Lekin gap yo'q,positive
Men seni juda yaxshi ko'rgan narsamni pishirishingiz mumkin agar bo'sh vaqtingiz bo'lsa biron narsa tayyorlashingiz mumkin,positive
Alloh rozi boo'lsin yanada takkomigo'ashtirasizlar degan umiddamiz yani qisqa video lavhalar qoo'shila iloji bo'lsa tayyorlanishdagi,positive
Gap yo'q Chetda yurgan studentlaga zo'r application rahmat ,positive
Haqiqatdan ham ajoyib Kerakli vaqtda yaxshi yordamchi bo'la oladi Raxmat,positive
Ajoyib Chustiy janoblari sizga kattakon rahmat va ishlarizga doimo omad,positive
Klass gap yo'q birinchi marta qilishim bo'lsaham ochpazladikide chiqdi,positive
Uy bekalari uchun eng zo'r sovg'a ekan Ayolimga juda yoqdi,positive
Yaxshi va har kuni hammaga asqotishi mumkin boo'lgan sahifa,positive
Zo'r Katta raxmat shu app ni yaratganilar uchun,positive
Xudoga shukr endi ovqat qiliwwi organaman,positive
Judayam foydali dastur ,positive
Gap yo'q Reseptlarni yana ham ko'paytirilsa yaxshi bolaridi,positive
Uzbek ishchi okalar nomidan Master,positive
zo'r Bo'larkanu Koproq appl yaratingllar,positive
A'lo A'lo darajada ayniqsa yangi kelinchaklar uchun,positive
Yaxshi app ovqat qilishni bilmaganlarga ,positive
Gap yo'q zo'r progamma ekan,positive
Foydalanish uchun qulay rahmat,positive
Juda juda goog ilovasi,positive
Zo'r Iltimos bunaqa app'larni ko'paytiring Rahmat,positive
Raxmat Juda ham zo'r,positive
zo'r Daxshat,positive
Daxshat Zo'r chiqibdi,positive
A'lo eeeqoilbizanikilar ham bor ekanku,positive
Akramjon Madalov,positive
Rahmat muallifga,positive
Yomon emas,positive
Juda ajoyib,positive
Katta rahmat,positive
Xamasi klass,positive
Prosta super RahmatAjoib app bupti,positive
Eng yaxshi ta'lim dasturi,positive
O'zbek taomlari Ajoyib,positive
5yulduz Ajoyib ilova Yaxshi ish,positive
Ajoyib ilova,positive
Zo'r,positive
Ok,positive
Raxmat,positive
Alo Alo,positive
Ajoyib ,positive
Love it Barakalla,positive
ENG YAHSHI,positive
Zo'r zo'r,positive
Yaxshi,positive
Eng yaxshisi Beeline UZ ga rahmat,positive
Hamma plastiklarni nimaga ishlatib bo'lmaydi,positive
Gap yu Alo darajada,positive
zo'r gap yo'q,positive
Bu ilova menga maqul keldi belayen mijozi ekanimdan hursandman,positive
Mb koproq berilsin yetmayaptiyu xech narsaga bunus sifatida,positive
Beelineapk Juda qulay va oson,positive
yaxshi ekan uwbu dastur,positive
Ajoyib ilova ekan,positive
zo'r Gap yo'q,positive
Gap yu Ommad,positive
Zakonni Ajoyib,positive
OK juda yaxshi,positive
Klasss,positive
jovopku,positive
Ok,positive
yaxshi,positive
ilovaga gap yo'q Ushbu ilova yangilangan 48 versiyasi juda ham qulay bo'libdi rahmat sizlarga kotta,positive
Zo'r dastur,positive
Tashakkur Assalomalekum dasturga umuman gap yuq Uzimni hamma narsaga qodir odamdek his qildim Bularkanku Qoyilman Hamma ijodkorlariga katta rahmat,positive
Foydali,positive
Perfectum ilova silani komandaga gap yuq Ammo qachon perfectum abonentlari silani xizmatladan foydalana oladi,positive
Zo'r,positive
Dastur haqida Bu dasturni ilova o'rnida ishlatsa Bo'ladimi To'lo'v chegaralanmaganmi,positive
